"","year","school","conference","division","Jersey","Player","Yr","Pos","GP","GS","BA","OBPct","SlgPct","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","RBI2out","teamid","conference_id"
"5",2016,"North Dakota","Western Athletic",1,"34","Walsh, Hunter","Jr","INF","39","35",0.254,0.277,0.323,10,"130",33,3,NA,NA,2,10,5,NA,2,4,35,10,NA,NA,NA,NA,494,923
"6",2016,"North Dakota","Western Athletic",1,"4","Reznicek, Ben","Jr","INF","39","39",0.277,0.379,0.365,29,"148",41,7,NA,NA,2,18,8,17,1,3,34,3,3,NA,15,NA,494,923
"7",2016,"North Dakota","Western Athletic",1,"30","Harrison, Brett","So","C","38","37",0.278,0.378,0.361,13,"133",37,8,NA,NA,1,25,17,5,1,NA,32,8,NA,NA,NA,NA,494,923
"8",2016,"North Dakota","Western Athletic",1,"21","Midas, Tyler","Fr","C","35","28",0.253,0.339,0.326,7,"95",24,4,NA,NA,1,13,12,2,3,1,19,3,NA,NA,1,NA,494,923
"9",2016,"North Dakota","Western Athletic",1,"23","May, Hayden","Fr","OF","33","28",0.184,0.238,0.265,11,"98",18,5,NA,NA,1,13,7,NA,NA,5,32,NA,NA,NA,1,NA,494,923
"10",2016,"North Dakota","Western Athletic",1,"5","Calvo, Luis","Sr","INF","30","23",0.154,0.183,0.192,4,"78",12,3,NA,NA,NA,4,1,2,1,3,16,2,1,NA,2,NA,494,923
"11",2016,"North Dakota","Western Athletic",1,"16","Berg, Tyler","Fr","OF","30","19",0.208,0.287,0.347,6,"72",15,4,NA,NA,2,5,7,1,NA,1,23,1,NA,NA,3,NA,494,923
"12",2016,"North Dakota","Western Athletic",1,"6","Trygstad, Connor","Fr","INF","28","14",0.185,0.254,0.278,8,"54",10,2,NA,NA,1,4,3,2,NA,NA,9,1,NA,NA,NA,NA,494,923
"13",2016,"North Dakota","Western Athletic",1,"28","Hansen, Luke","Jr","P","17","2",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,923
"14",2016,"North Dakota","Western Athletic",1,"15","Crank, Austin","Jr","P","17","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,923
"15",2016,"North Dakota","Western Athletic",1,"24","Finley, Zach","Jr","P","16","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,923
"16",2016,"North Dakota","Western Athletic",1,"22","Berning, Henry","So","P","14","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,923
"17",2016,"North Dakota","Western Athletic",1,"36","Radmacher, Brandon","Jr","P","14","2",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,923
"18",2016,"North Dakota","Western Athletic",1,"14","Muckenhirn, Zach","Jr","P","13","13",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,923
"19",2016,"North Dakota","Western Athletic",1,"18","DeGagne', Brett","Sr","P","13","12",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,923
"20",2016,"North Dakota","Western Athletic",1,"2","Heaser, Zach","So","2B","12","8",0.211,0.348,0.316,NA,"19",4,2,NA,NA,NA,1,3,1,NA,NA,4,NA,1,NA,NA,NA,494,923
"21",2016,"North Dakota","Western Athletic",1,"31","McNair, Mckay","Jr","P","12","12",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,923
"22",2016,"North Dakota","Western Athletic",1,"9","Gagnon, Nick","Jr","P","11","1",NA,NA,NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,923
"23",2016,"North Dakota","Western Athletic",1,"37","Collins, Jack","Fr","P","11","2",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,923
"24",2016,"North Dakota","Western Athletic",1,"20","Larson, Grant","Fr","INF","9","3",0.071,0.188,0.071,1,"14",1,NA,NA,NA,NA,NA,2,NA,NA,NA,4,2,NA,NA,NA,NA,494,923
"25",2016,"North Dakota","Western Athletic",1,"33","Sannes, Drew","Fr","P","7","2",0,0,0,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,494,923
"26",2016,"North Dakota","Western Athletic",1,"17","Pelischek, Riley","Fr","P","7","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,923
"27",2016,"North Dakota","Western Athletic",1,"25","Favaro, Andrew","Jr","P","6","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,923
"28",2016,"North Dakota","Western Athletic",1,"7","Robles, Tyler","Jr","INF","3","1",0.167,0.167,0.167,NA,"6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,494,923
"29",2016,"North Dakota","Western Athletic",1,"-","Totals","-","-","-","-",0.242,0.323,0.318,162,"1,405",340,52,5,NA,15,149,132,39,8,29,334,40,19,NA,47,NA,494,923
"30",2016,"North Dakota","Western Athletic",1,"-","Opponent Totals","-","-","-","-",0.294,0.393,0.413,301,"1,426",419,62,18,NA,24,255,202,49,29,41,272,31,21,NA,63,NA,494,923
"1",2016,"Northern Colo.","Western Athletic",1,"2","Ek, Jake","Sr","INF","50","50",0.246,0.295,0.283,18,"187",46,5,1,NA,NA,26,9,4,NA,11,36,3,5,NA,8,NA,502,923
"2",2016,"Northern Colo.","Western Athletic",1,"7","Maltese, Cole","So","INF","49","48",0.254,0.352,0.392,27,"189",48,6,1,NA,6,29,23,6,1,3,64,4,2,NA,6,NA,502,923
"3",2016,"Northern Colo.","Western Athletic",1,"6","Yamane, Ryan","Sr","INF","48","40",0.278,0.467,0.383,23,"133",37,5,3,NA,1,22,44,4,1,4,24,1,NA,NA,4,NA,502,923
"4",2016,"Northern Colo.","Western Athletic",1,"32","Minnick, Brett","So","INF","47","46",0.226,0.339,0.465,24,"159",36,7,2,NA,9,34,23,5,2,2,66,1,1,NA,NA,NA,502,923
"5",2016,"Northern Colo.","Western Athletic",1,"22","Tanner, Nick","Jr","OF","45","41",0.327,0.388,0.401,16,"162",53,7,1,NA,1,15,15,1,NA,4,18,4,4,NA,7,NA,502,923
"6",2016,"Northern Colo.","Western Athletic",1,"5","Yamaguchi, Tyler","Fr","INF","43","42",0.193,0.225,0.255,24,"161",31,10,NA,NA,NA,14,6,1,1,1,32,4,3,NA,3,NA,502,923
"7",2016,"Northern Colo.","Western Athletic",1,"18","Reese, Dan","Jr","OF","43","34",0.267,0.382,0.35,25,"120",32,5,1,NA,1,10,15,8,1,1,36,1,6,NA,4,NA,502,923
"8",2016,"Northern Colo.","Western Athletic",1,"40","Lawson, Dean","So","INF","43","32",0.357,0.428,0.403,25,"129",46,4,1,NA,NA,16,13,3,NA,8,30,3,1,NA,10,NA,502,923
"9",2016,"Northern Colo.","Western Athletic",1,"26","Cashel, Rob","Sr","OF","43","34",0.254,0.325,0.36,19,"114",29,6,NA,NA,2,10,8,4,NA,3,33,1,4,NA,3,NA,502,923
"10",2016,"Northern Colo.","Western Athletic",1,"15","Nakakura, Corey","Fr","INF","38","20",0.279,0.359,0.309,7,"68",19,2,NA,NA,NA,8,8,1,1,NA,12,3,NA,NA,2,NA,502,923
"11",2016,"Northern Colo.","Western Athletic",1,"20","Tapia, Payton","So","C","36","15",0.226,0.438,0.358,5,"53",12,1,NA,NA,2,7,18,2,NA,3,14,1,1,NA,NA,NA,502,923
"12",2016,"Northern Colo.","Western Athletic",1,"12","Garcia, Jacob","Jr","C","34","27",0.162,0.278,0.191,7,"68",11,2,NA,NA,NA,3,9,2,NA,5,23,3,1,NA,NA,NA,502,923
"13",2016,"Northern Colo.","Western Athletic",1,"27","Huber, Cam","So","OF","27","9",0.216,0.333,0.486,8,"37",8,2,1,NA,2,10,6,1,1,2,11,1,1,NA,1,NA,502,923
"14",2016,"Northern Colo.","Western Athletic",1,"37","Leedholm, Connor","Jr","P","25","5",NA,NA,NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,923
"15",2016,"Northern Colo.","Western Athletic",1,"4","Love, Joe","Sr","INF","25","3",0.15,0.227,0.3,NA,"20",3,3,NA,NA,NA,NA,2,NA,NA,NA,9,1,NA,NA,NA,NA,502,923
"16",2016,"Northern Colo.","Western Athletic",1,"36","Cook, Allen","Sr","P","24","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,923
"17",2016,"Northern Colo.","Western Athletic",1,"24","Mulvaney, Justin","So","INF","22","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,923
"18",2016,"Northern Colo.","Western Athletic",1,"10","Frei, Will","Jr","INF","19","6",0,0.048,0,1,"20",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9,NA,1,NA,NA,NA,502,923
"19",2016,"Northern Colo.","Western Athletic",1,"11","Applebach, Spencer","Sr","P","19","2",NA,NA,NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,923
"20",2016,"Northern Colo.","Western Athletic",1,"30","Carroll, Cody","Jr","P","18","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,923
"21",2016,"Northern Colo.","Western Athletic",1,"23","Haynes, Luke","Fr","P","18","2",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,923
"22",2016,"Northern Colo.","Western Athletic",1,"14","Mueller, Griffin","Fr","INF","17","4",0.182,0.296,0.227,NA,"22",4,1,NA,NA,NA,4,3,1,1,NA,7,NA,NA,NA,NA,NA,502,923
"23",2016,"Northern Colo.","Western Athletic",1,"33","Werbach, Alex","Sr","P","14","14",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,923
"24",2016,"Northern Colo.","Western Athletic",1,"25","Howard, Jacob","Jr","P","14","2",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,923
"25",2016,"Northern Colo.","Western Athletic",1,"9","Castilla, Marco","So","INF","12","5",0.1,0.217,0.1,NA,"20",2,NA,NA,NA,NA,1,2,1,NA,NA,5,1,NA,NA,NA,NA,502,923
"26",2016,"Northern Colo.","Western Athletic",1,"21","Doughty, Ian","Jr","P","10","4",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,923
"27",2016,"Northern Colo.","Western Athletic",1,"38","Maher, Caden","Fr","P","7","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,923
"28",2016,"Northern Colo.","Western Athletic",1,"28","Harms, Austin","Sr","P","6","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,923
"29",2016,"Northern Colo.","Western Athletic",1,"34","Heath, Zach","So","P","4","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,923
"30",2016,"Northern Colo.","Western Athletic",1,"1","Glau, Kiefer","Fr","OF","3","0",NA,1,NA,2,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,502,923
"31",2016,"Northern Colo.","Western Athletic",1,"1","Klau, Kiefer","N/A","PR","3","0",NA,NA,NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,923
"32",2016,"Northern Colo.","Western Athletic",1,"-","Totals","-","-","-","-",0.251,0.347,0.347,234,"1,662",417,66,11,NA,24,209,206,44,9,47,429,32,30,NA,50,NA,502,923
"33",2016,"Northern Colo.","Western Athletic",1,"-","Opponent Totals","-","-","-","-",14.89,19.274,21.841,333,"1,722",518,89,26,NA,35,299,209,57,17,36,335,39,12,NA,82,NA,502,923
"1",2016,"Sacramento St.","Western Athletic",1,"6","Lewis, Chris","Sr","OF","58","57",0.309,0.372,0.484,35,"223",69,16,1,NA,7,42,22,3,5,NA,35,5,5,NA,8,NA,102,923
"2",2016,"Sacramento St.","Western Athletic",1,"8","Pollman, Gunner","Jr","C","57","53",0.224,0.298,0.317,18,"183",41,11,NA,NA,2,17,15,5,2,3,65,6,1,NA,2,NA,102,923
"3",2016,"Sacramento St.","Western Athletic",1,"2","Grubbs, Bronson","So","OF","57","57",0.263,0.317,0.285,25,"186",49,2,1,NA,NA,13,12,3,1,8,24,3,4,NA,9,NA,102,923
"4",2016,"Sacramento St.","Western Athletic",1,"4","Goodrich, Trent","Sr","INF","55","55",0.254,0.328,0.301,22,"209",53,10,NA,NA,NA,20,23,1,2,3,40,1,4,NA,11,NA,102,923
"5",2016,"Sacramento St.","Western Athletic",1,"15","Hunley, Brandon","Jr","INF","54","49",0.234,0.279,0.359,29,"167",39,12,NA,NA,3,16,8,3,1,1,37,NA,NA,NA,9,NA,102,923
"6",2016,"Sacramento St.","Western Athletic",1,"30","McWilliam, Andrew","So","OF","53","52",0.286,0.341,0.447,32,"206",59,11,2,NA,6,36,14,4,2,1,48,5,4,NA,10,NA,102,923
"7",2016,"Sacramento St.","Western Athletic",1,"3","Deely, Dan","So","INF","53","44",0.226,0.313,0.263,13,"133",30,5,NA,NA,NA,10,12,5,NA,4,32,2,5,NA,6,NA,102,923
"8",2016,"Sacramento St.","Western Athletic",1,"12","Esposito, Vinny","So","1B","51","32",0.22,0.283,0.311,11,"132",29,6,NA,NA,2,13,9,3,1,1,23,5,6,NA,3,NA,102,923
"9",2016,"Sacramento St.","Western Athletic",1,"41","Smith, Matt","Fr","OF","51","48",0.289,0.322,0.353,19,"190",55,8,2,NA,NA,29,7,4,4,NA,28,10,NA,NA,3,NA,102,923
"10",2016,"Sacramento St.","Western Athletic",1,"19","Reynolds, Kody","Jr","INF","47","40",0.295,0.357,0.423,19,"156",46,11,NA,NA,3,14,15,NA,NA,1,34,1,NA,NA,1,NA,102,923
"11",2016,"Sacramento St.","Western Athletic",1,"5","Edmonson, Blake","Jr","OF","37","11",0.207,0.217,0.328,11,"58",12,5,1,NA,NA,4,1,NA,1,5,29,1,NA,NA,4,NA,102,923
"12",2016,"Sacramento St.","Western Athletic",1,"43","Perry, Chad","Jr","P","33","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,923
